"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"CARZ","First Trust NASDAQ Global Auto Index Fund","35.27","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/carz",
"FTXN","First Trust Nasdaq Oil & Gas ETF","11.6998","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxn",
"FTXH","First Trust Nasdaq Pharmaceuticals ETF","24.4607","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxh",
"FTXD","First Trust Nasdaq Retail ETF","25.5578","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxd",
"FTXL","First Trust Nasdaq Semiconductor ETF","47","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxl",
"TDIV","First Trust NASDAQ Technology Dividend Index Fund","44.44","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tdiv",
"FTXR","First Trust Nasdaq Transportation ETF","21.7202","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftxr",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","85.06","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","67.0903","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qqxt",
"QTEC","First Trust NASDAQ-100- Technology Index Fund","115.96","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qtec",
"AIRR","First Trust RBA American Industrial Renaissance ETF","26.9991","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/airr",
"RDVY","First Trust Rising Dividend Achievers ETF","32.73","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rdvy",
"RFAP","First Trust RiverFront Dynamic Asia Pacific ETF","48.9436","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rfap",
"RFDI","First Trust RiverFront Dynamic Developed International ETF","56.4057","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rfdi",
"RFEM","First Trust RiverFront Dynamic Emerging Markets ETF","62.102","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rfem",
"RFEU","First Trust RiverFront Dynamic Europe ETF","57.935","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rfeu",
"FID","First Trust S&P International Dividend Aristocrats ETF","14.4951","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fid",
"FTSL","First Trust Senior Loan Fund ETF","46.06","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ftsl",
"FYX","First Trust Small Cap Core AlphaDEX Fund","59.7035","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fyx",
"FYC","First Trust Small Cap Growth AlphaDEX Fund","47.21","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fyc",
"RNSC","First Trust Small Cap US Equity Select ETF","19.61","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rnsc",
"FYT","First Trust Small Cap Value AlphaDEX Fund","32.9446","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fyt",
"SDVY","First Trust SMID Cap Rising Dividend Achievers ETF","18.75","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/sdvy",
"FKO","First Trust South Korea AlphaDEX Fund","19.7699","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fko",
"FCVT","First Trust SSI Strategic Convertible Securities ETF","38.73","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fcvt",
"FDIV","First Trust Strategic Income ETF","46.28","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fdiv",
"FSZ","First Trust Switzerland AlphaDEX Fund","51.29","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fsz",
"FIXD","First Trust TCW Opportunistic Fixed Income ETF","55.77","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fixd",
"TUSA","First Trust Total US Market AlphaDEX ETF","33.56","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/tusa",
"FKU","First Trust United Kingdom AlphaDEX Fund","31.09","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fku",
"RNDV","First Trust US Equity Dividend Select ETF","21.3947","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/rndv",
"FUNC","First United Corporation","11.07","$77.12M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","6.03","$37.24M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fusb",
"MYFW","First Western Financial, Inc.","14.59","$115.83M","2018","Finance","Major Banks","https://old.nasdaq.com/symbol/myfw",
"FCFS","FirstCash, Inc.","60.42","$2.5B","1991","Consumer Services","Other Specialty Stores","https://old.nasdaq.com/symbol/fcfs",
"SVVC","Firsthand Technology Value Fund, Inc.","4.96","$34.19M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/svvc",
"FSV","FirstService Corporation","116.43","$5.06B","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/fsv",
"FISV","Fiserv, Inc.","103.91","$69.57B","1986","Technology","EDP Services","https://old.nasdaq.com/symbol/fisv",
"FIVE","Five Below, Inc.","102.46","$5.71B","2012","Consumer Services","Department/Specialty Retail Stores","https://old.nasdaq.com/symbol/five",
"FPRX","Five Prime Therapeutics, Inc.","5.62","$205.89M","2013","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fprx",
"FVE","Five Star Senior Living Inc.","4.76","$150.14M","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/fve",
"FIVN","Five9, Inc.","123.27","$8.05B","2014","Technology","EDP Services","https://old.nasdaq.com/symbol/fivn",
"FLEX","Flex Ltd.","11.66","$5.8B","1994","Technology","Electrical Products","https://old.nasdaq.com/symbol/flex",
"FLXN","Flexion Therapeutics, Inc.","12.34","$475.86M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/flxn",
"SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","55.26","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/skor",
"MBSD","FlexShares Disciplined Duration MBS Index Fund","24.19","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mbsd",
"ASET","FlexShares Real Assets Allocation Index Fund","26.96","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/aset",
"ESG","FlexShares Trust","80.847","$42.44M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/esg",
"ESGG","FlexShares Trust","109.8219","$98.84M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/esgg",
"LKOR","FlexShares Trust","65.5997","$19.68M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/lkor",
"QLC","FlexShares Trust","36.8432","$53.42M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/qlc",
"FPAY","FlexShopper, Inc.","1.67","$35.66M","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/fpay",
"FLXS","Flexsteel Industries, Inc.","16.95","$135.61M","n/a","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/flxs",
"FLIR","FLIR Systems, Inc.","37.475","$4.9B","1993","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/flir",
"FLWR","Flowr Corporation (The)","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/flwr",
"FLNT","Fluent, Inc.","2.04","$155.51M","n/a","Consumer Services","Advertising","https://old.nasdaq.com/symbol/flnt",
"FLDM","Fluidigm Corporation","7.61","$538.07M","2011","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://old.nasdaq.com/symbol/fldm",
"FFIC","Flushing Financial Corporation","11.84","$334.09M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/ffic",
"FLUX","Flux Power Holdings, Inc.","8.1","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/flux",
"FNCB","FNCB Bancorp Inc.","6.32","$127.89M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fncb",
"FOCS","Focus Financial Partners Inc.","38.73","$2.69B","2018","Finance","Investment Managers","https://old.nasdaq.com/symbol/focs",
"FONR","Fonar Corporation","25.81","$169.7M","1981","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/fonr",
"FSCT","ForeScout Technologies, Inc.","28.975","$1.44B","2017","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/fsct",
"FRSX","Foresight Autonomous Holdings Ltd.","1.38","$71.35M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/frsx",
"FMTX","Forma Therapeutics Holdings, Inc.","34.93","$1.44B","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/fmtx",
"FORM","FormFactor, Inc.","28.34","$2.18B","2003","Technology","Semiconductors","https://old.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","92.3","$1.41B","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/forty",
"FORR","Forrester Research, Inc.","37.25","$698.81M","1996","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/forr",
"FBRX","Forte Biosciences, Inc. ","20.44","n/a","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fbrx",
"FRTA","Forterra, Inc.","15.07","$983.07M","2016","Capital Goods","Building Materials","https://old.nasdaq.com/symbol/frta",
"FTNT","Fortinet, Inc.","131","$21.18B","2009","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/ftnt",
"FBIO","Fortress Biotech, Inc.","3.05","$251.55M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fbio",
"FBIOP","Fortress Biotech, Inc.","18.45","n/a","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fbiop",
"FMCI","Forum Merger II Corporation","14.53","$372.7M","2018","Finance","Business Services","https://old.nasdaq.com/symbol/fmci",
"FMCIU","Forum Merger II Corporation","19","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/fmciu",
"FMCIW","Forum Merger II Corporation","3.98","n/a","2018","Finance","Business Services","https://old.nasdaq.com/symbol/fmciw",
"FWRD","Forward Air Corporation","56.73","$1.59B","n/a","Transportation","Oil Refining/Marketing","https://old.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","1.45","$13.82M","n/a","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/ford",
"FWP","Forward Pharma A/S","6.73","$46.38M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fwp",
"FOSL","Fossil Group, Inc.","4.02","$206.17M","1993","Consumer Non-Durables","Consumer Specialties","https://old.nasdaq.com/symbol/fosl",
"FOX","Fox Corporation","24.89","$15.03B","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/fox",
"FOXA","Fox Corporation","24.67","$14.89B","n/a","Consumer Services","Broadcasting","https://old.nasdaq.com/symbol/foxa",
"FOXF","Fox Factory Holding Corp.","107.63","$4.46B","2013","Consumer Non-Durables","Motor Vehicles","https://old.nasdaq.com/symbol/foxf",
"FRAN","Francesca&#39;s Holdings Corporation","5.08","$15.41M","2011","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/fran",
"FRG","Franchise Group, Inc.","26.4","$1.06B","n/a","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/frg",
"FELE","Franklin Electric Co., Inc.","59.44","$2.75B","n/a","Consumer Durables","Metal Fabrications","https://old.nasdaq.com/symbol/fele",
"FRAF","Franklin Financial Services Corporation","24.92","$108.17M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fraf",
"FRHC","Freedom Holding Corp.","19.98","$1.17B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/frhc",
"FRLN","Freeline Therapeutics Holdings plc","18","$465.35M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/frln",
"RAIL","Freightcar America, Inc.","2.03","$27.04M","2005","Capital Goods","Railroads","https://old.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","10.218","$93.49M","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/feim",
"FREQ","Frequency Therapeutics, Inc.","21.71","$724.32M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/freq",
"FRPT","Freshpet, Inc.","102.23","$4.14B","2014","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/frpt",
"FTDR","frontdoor, inc.","44.19","$3.77B","n/a","Finance","Diversified Commercial Services","https://old.nasdaq.com/symbol/ftdr",
"FRPH","FRP Holdings, Inc.","42.73","$412.34M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/frph",
"FSBW","FS Bancorp, Inc.","38.86","$164.96M","2012","Finance","Banks","https://old.nasdaq.com/symbol/fsbw",
"HUGE","FSD Pharma Inc.","3.09","$31.58M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/huge",
"FTEK","Fuel Tech, Inc.","0.919","$22.64M","n/a","Capital Goods","Pollution Control Equipment","https://old.nasdaq.com/symbol/ftek",
"FCEL","FuelCell Energy, Inc.","2.68","$583.99M","n/a","Miscellaneous","Industrial Machinery/Components","https://old.nasdaq.com/symbol/fcel",
"FULC","Fulcrum Therapeutics, Inc.","17.13","$469.41M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/fulc",
"FLGT","Fulgent Genetics, Inc.","35.84","$781.68M","2016","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/flgt",
"FORK","Fuling Global Inc.","2.1","$33.19M","2015","Consumer Non-Durables","Plastic Products","https://old.nasdaq.com/symbol/fork",
"FLL","Full House Resorts, Inc.","1.98","$53.61M","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/fll",
"FMAX","Full Spectrum Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/fmax",
"FULT","Fulton Financial Corporation","10.25","$1.66B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fult",
"FNKO","Funko, Inc.","5.57","$275.64M","2017","Consumer Non-Durables","Recreational Products/Toys","https://old.nasdaq.com/symbol/fnko",
"FUSN","Fusion Pharmaceuticals Inc.","13.35","$556.21M","2020","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/fusn",
"FUTU","Futu Holdings Limited","35.99","$4.52B","2019","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/futu",
"FTFT","Future FinTech Group Inc.","2.38","$91.62M","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/ftft",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","5.05","$16.49M","2006","Capital Goods","Specialty Chemicals","https://old.nasdaq.com/symbol/ffhl",
"FVCB","FVCBankcorp, Inc.","10.16","$136.69M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/fvcb",
"WILC","G. Willi-Food International,  Ltd.","17.52","$231.56M","n/a","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/wilc",
"GTHX","G1 Therapeutics, Inc.","15.65","$590.59M","2017","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/gthx",
"GAIA","Gaia, Inc.","12.35","$236.91M","1999","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/gaia",
"GLPG","Galapagos NV","190.75","$12.45B","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/glpg",
"GALT","Galectin Therapeutics Inc.","2.73","$155.69M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/galt",
"GRTX","Galera Therapeutics, Inc.","7.96","$197.6M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/grtx",
"GLMD","Galmed Pharmaceuticals Ltd.","4.66","$98.39M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/glmd",
"GMDA","Gamida Cell Ltd.","4.15","$204.69M","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/gmda",
"GLPI","Gaming and Leisure Properties, Inc.","38.88","$8.47B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/glpi",
"GAN","GAN Limited","20.29","$587.01M","2020","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/gan",
"GRMN","Garmin Ltd.","101.89","$19.49B","2000","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/grmn",
"GARS","Garrison Capital Inc.","3.49","$56.01M","2013","n/a","n/a","https://old.nasdaq.com/symbol/gars",
"GLIBA","GCI Liberty, Inc.","83.62","$8.85B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/gliba",
"GLIBP","GCI Liberty, Inc.","27.01","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/glibp",
"GDS","GDS Holdings Limited","80.51","$12.87B","2016","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/gds",
"GNSS","Genasys Inc.","4.14","$137.15M","n/a","Consumer Non-Durables","Consumer Electronics/Appliances","https://old.nasdaq.com/symbol/gnss",
"GENC","Gencor Industries Inc.","12.53","$182.77M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://old.nasdaq.com/symbol/genc",
"GFN","General Finance Corporation","6.24","$185.59M","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/gfn",
"GFNCP","General Finance Corporation","99.05","n/a","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/gfncp",
"GFNSL","General Finance Corporation","25.19","n/a","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/gfnsl",
"GBIO","Generation Bio Co.","20.25","$903.85M","2020","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/gbio",
"GENE","Genetic Technologies Ltd","4.11","$56.59M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/gene",
"GTH","Genetron Holdings Limited","13.51","$1.19B","2020","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/gth",
"GNFT","GENFIT S.A.","5.09","$197.69M","2019","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/gnft",
"GNUS","Genius Brands International, Inc.","1.59","$346.06M","n/a","Consumer Services","Movies/Entertainment","https://old.nasdaq.com/symbol/gnus",
"GMAB","Genmab A/S","36.52","$23.8B","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/gmab",
"GNMK","GenMark Diagnostics, Inc.","16.18","$1.15B","2010","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/gnmk",
"GNCA","Genocea Biosciences, Inc.","3.01","$90.19M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/gnca",
"GNPX","Genprex, Inc.","3.56","$137.52M","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/gnpx",
"GNTX","Gentex Corporation","27.22","$6.67B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/gntx",
"THRM","Gentherm Inc","42.62","$1.39B","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/thrm",
"GEOS","Geospace Technologies Corporation","7.61","$103.99M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/geos",
